frame,timestamp,person_id,vehicle_id,centroid_x,centroid_y,in_roi,dwell_time,history_len
1429,47.65,18,19,267.5,159.0,True,0.03,1
1430,47.68,2,19,266.6,159.2,True,7.11,40
1430,47.68,3,19,235.6,149.6,True,7.11,39
1430,47.68,16,19,239.8,153.0,True,0.57,17
1430,47.68,17,19,237.6,157.0,True,0.07,2
1430,47.68,18,19,265.6,158.6,True,0.07,2
1431,47.71,2,19,266.6,159.3,True,7.14,41
1431,47.71,3,19,235.5,149.4,True,7.14,40
1431,47.71,16,19,239.7,152.8,True,0.6,18
1431,47.71,17,19,237.5,156.6,True,0.1,3
1431,47.71,18,19,263.8,158.0,True,0.1,3
1432,47.75,2,19,267.4,159.9,True,7.17,42
1432,47.75,3,19,235.4,150.1,True,7.17,41
1432,47.75,16,19,239.6,153.4,True,0.63,19
1432,47.75,17,19,237.5,157.0,True,0.13,4
1432,47.75,18,19,262.1,158.3,True,0.13,4
1433,47.78,2,19,267.5,160.1,True,7.21,43
1433,47.78,3,19,235.3,150.2,True,7.21,42
1433,47.78,16,19,239.5,153.4,True,0.67,20
1433,47.78,17,19,237.4,157.0,True,0.17,5
1433,47.78,18,19,260.3,158.0,True,0.17,5
1434,47.81,2,18,276.2,164.0,True,0,0
1434,47.81,3,19,235.8,149.8,True,7.24,43
1434,47.81,16,19,240.0,152.9,True,0.7,21
1434,47.81,17,19,237.8,156.9,True,0.2,6
1435,47.85,2,18,275.0,165.3,True,0.03,1
1435,47.85,3,19,236.0,149.2,True,7.27,44
1435,47.85,16,19,240.2,152.2,True,0.73,22
1435,47.85,17,19,238.0,156.4,True,0.23,7
1436,47.88,2,18,272.9,166.6,True,0.07,2
1436,47.88,3,19,236.0,149.3,True,7.31,45
1436,47.88,17,19,238.3,156.8,True,0.27,8
1437,47.91,2,15,318.7,169.2,True,12.25,41
1437,47.91,3,19,236.1,149.3,True,7.34,46
1437,47.91,17,19,238.3,157.3,True,0.3,9
1438,47.95,2,15,319.3,169.9,True,12.28,42
1438,47.95,3,19,236.2,149.4,True,7.37,47
1438,47.95,17,19,238.4,157.3,True,0.33,10
1439,47.98,2,19,269.1,161.5,True,7.41,44
1439,47.98,3,19,236.3,149.4,True,7.41,48
1439,47.98,17,19,238.4,157.2,True,0.37,11
1440,48.01,2,15,319.5,170.7,True,12.35,43
1440,48.01,3,19,236.4,149.5,True,7.44,49
1440,48.01,17,19,242.8,162.3,True,0.4,12
1441,48.05,2,15,319.2,170.7,True,12.38,44
1441,48.05,3,19,236.5,149.5,True,7.47,50
1441,48.05,17,19,243.3,162.8,True,0.43,13
1442,48.08,2,17,270.1,161.5,True,11.21,153
1442,48.08,3,17,237.5,148.9,True,11.95,214
1442,48.08,19,17,242.3,158.6,True,6.74,173
1443,48.11,2,17,270.4,162.1,True,11.24,134
1443,48.11,3,17,237.9,149.3,True,11.98,193
1443,48.11,19,17,242.7,159.1,True,6.77,174
1444,48.15,2,17,270.7,162.8,True,11.28,135
1444,48.15,3,17,238.2,149.7,True,12.01,193
1444,48.15,19,17,242.9,159.6,True,6.81,175
1445,48.18,2,17,270.8,164.1,True,11.31,135
1445,48.18,3,17,238.6,150.2,True,12.05,193
1445,48.18,19,17,243.1,160.0,True,6.84,176
1446,48.21,2,15,322.1,172.8,True,12.55,45
1446,48.21,3,17,238.8,151.7,True,12.08,193
1446,48.21,19,17,243.8,161.4,True,6.87,177
1447,48.25,2,15,323.7,173.4,True,12.58,46
1447,48.25,3,17,239.2,152.2,True,12.11,193
1447,48.25,19,17,244.0,162.2,True,6.91,178
1448,48.28,2,15,324.8,173.7,True,12.61,47
1448,48.28,3,17,271.2,167.8,True,12.15,193
1448,48.28,19,17,244.1,163.0,True,6.94,179
1449,48.31,2,15,325.5,173.7,True,12.65,48
1449,48.31,3,17,271.8,168.4,True,12.18,193
1449,48.31,19,17,244.3,163.9,True,6.97,180
1450,48.35,2,17,272.9,169.3,True,11.48,136
1450,48.35,3,17,272.3,169.0,True,12.21,193
1450,48.35,19,17,244.3,165.7,True,7.01,181
1451,48.38,2,17,272.0,169.9,True,11.51,137
1451,48.38,3,17,272.8,169.6,True,12.25,193
1451,48.38,19,17,244.6,166.9,True,7.04,182
1452,48.42,2,17,268.4,167.8,True,11.54,138
1452,48.42,3,17,270.1,167.7,True,12.28,193
1452,48.42,19,17,241.4,164.2,True,7.07,183
1453,48.45,2,17,268.0,168.5,True,11.58,139
1453,48.45,3,17,270.3,168.8,True,12.31,193
1453,48.45,19,17,241.5,164.9,True,7.11,184
1454,48.48,2,17,268.0,168.8,True,11.61,140
1454,48.48,3,17,270.7,169.3,True,12.35,193
1454,48.48,19,17,241.8,164.9,True,7.14,185
1455,48.52,2,17,268.3,169.9,True,11.64,141
1455,48.52,3,17,271.5,170.3,True,12.38,193
1455,48.52,19,18,238.4,166.0,True,0,0
1456,48.55,2,17,268.1,170.4,True,11.68,142
1456,48.55,3,17,271.7,170.8,True,12.41,193
1456,48.55,19,18,237.4,166.3,True,0.03,1
1457,48.58,2,17,267.3,171.2,True,11.71,143
1457,48.58,3,17,271.1,171.8,True,12.45,193
1457,48.58,19,18,236.9,169.3,True,0.07,2
1458,48.62,2,17,266.9,170.4,True,11.75,144
1458,48.62,3,17,270.9,172.1,True,12.48,193
1458,48.62,19,18,236.6,170.5,True,0.1,3
1459,48.65,2,17,266.6,170.0,True,11.78,145
1459,48.65,3,17,270.9,171.9,True,12.51,193
1459,48.65,19,18,236.2,170.4,True,0.13,4
1460,48.68,2,3,297.6,172.8,True,26.66,162
1460,48.68,19,18,235.9,170.1,True,0.17,5
1461,48.72,2,3,298.0,173.3,True,26.69,1
1461,48.72,19,18,235.8,169.2,True,0.2,6
1462,48.75,2,3,298.4,173.0,True,26.73,2
1462,48.75,19,18,235.6,168.1,True,0.23,7
1463,48.78,2,3,298.9,173.3,True,26.76,3
1463,48.78,19,18,235.5,169.4,True,0.27,8
1464,48.82,2,3,299.3,173.7,True,26.79,4
1464,48.82,19,18,235.3,170.4,True,0.3,9
1465,48.85,2,3,299.9,174.7,True,26.83,5
1465,48.85,19,18,235.3,170.3,True,0.33,10
1466,48.88,2,3,300.6,175.1,True,26.86,6
1466,48.88,19,18,235.3,170.0,True,0.37,11
1467,48.92,2,17,266.7,170.5,True,12.05,146
1467,48.92,19,18,235.4,169.4,True,0.4,12
1468,48.95,2,17,267.2,171.0,True,12.08,147
1468,48.95,19,18,235.3,169.8,True,0.43,13
1469,48.98,2,17,265.4,171.0,True,12.11,148
1469,48.98,19,17,237.7,170.5,True,7.64,186
1470,49.02,2,17,265.4,170.9,True,12.15,149
1470,49.02,19,17,237.3,170.9,True,7.67,187
1471,49.05,2,17,267.7,171.0,True,12.18,150
1471,49.05,19,18,235.3,171.3,True,0.53,14
1472,49.08,2,17,269.5,171.5,True,12.21,151
1472,49.08,19,18,235.3,170.8,True,0.57,15
1473,49.12,2,17,269.9,171.8,True,12.25,152
1473,49.12,19,18,235.3,171.0,True,0.6,16
1474,49.15,2,17,270.7,172.2,True,12.28,153
1474,49.15,19,18,235.3,171.1,True,0.63,17
1475,49.18,2,15,326.0,165.5,True,13.51,49
1475,49.18,19,17,238.0,170.6,True,7.84,188
1476,49.22,2,15,326.9,165.0,True,13.55,50
1476,49.22,19,17,237.2,170.1,True,7.87,189
1477,49.25,2,15,327.6,164.5,True,13.58,51
1477,49.25,19,17,236.9,170.2,True,7.91,190
1478,49.28,2,15,325.3,167.2,True,13.61,52
1478,49.28,19,17,236.9,170.4,True,7.94,191
1479,49.32,2,15,325.5,167.1,True,13.65,53
1479,49.32,19,17,239.0,170.6,True,7.97,192
1480,49.35,2,15,326.7,166.8,True,13.68,54
1480,49.35,19,18,235.3,169.6,True,0.83,18
1481,49.38,2,15,327.3,167.0,True,13.71,55
1481,49.38,19,18,235.1,170.5,True,0.87,19
1482,49.42,2,15,327.0,167.2,True,13.75,56
1482,49.42,19,17,240.2,169.1,True,8.07,193
1483,49.45,2,15,328.4,167.5,True,13.78,57
1483,49.45,19,17,240.3,169.3,True,8.11,194
1484,49.48,2,15,329.0,167.8,True,13.81,58
1484,49.48,19,17,240.4,169.4,True,8.14,195
1485,49.52,2,15,329.8,167.8,True,13.85,59
1485,49.52,19,17,240.5,169.5,True,8.17,196
1486,49.55,2,15,330.4,167.1,True,13.88,60
1486,49.55,19,18,234.9,171.7,True,1.03,20
1487,49.58,2,15,330.9,167.9,True,13.91,61
1487,49.58,19,18,234.9,172.0,True,1.07,21
1488,49.62,2,15,331.2,168.2,True,13.95,62
1488,49.62,19,18,234.8,172.4,True,1.1,22
1489,49.65,2,15,331.6,168.9,True,13.98,63
1489,49.65,19,18,234.7,172.6,True,1.13,23
1490,49.68,2,15,331.9,168.7,True,14.01,64
1490,49.68,19,18,234.7,172.7,True,1.17,24
1491,49.72,2,15,332.2,168.6,True,14.05,65
1491,49.72,19,18,234.7,172.9,True,1.2,25
1492,49.75,2,15,332.9,168.4,True,14.08,66
1492,49.75,19,18,234.7,173.0,True,1.23,26
1493,49.78,2,15,333.4,168.5,True,14.11,67
1493,49.78,19,18,234.5,173.0,True,1.27,27
1494,49.82,2,15,334.0,168.4,True,14.15,68
1494,49.82,19,18,234.3,173.0,True,1.3,28
1495,49.85,2,15,334.1,169.7,True,14.18,69
1495,49.85,19,18,234.2,173.0,True,1.33,29
1496,49.88,2,15,336.7,171.5,True,14.21,70
1496,49.88,19,18,234.0,173.1,True,1.37,30
1497,49.92,2,15,337.7,172.2,True,14.25,71
1497,49.92,19,18,233.8,173.1,True,1.4,31
1498,49.95,2,15,338.2,172.5,True,14.28,72
1498,49.95,19,18,233.8,173.0,True,1.43,32
1499,49.98,2,15,338.8,172.7,True,14.31,73
1499,49.98,19,18,233.7,172.9,True,1.47,33
1500,50.02,2,15,339.0,172.8,True,14.35,74
1500,50.02,19,18,233.7,172.8,True,1.5,34
1501,50.05,2,15,338.9,172.8,True,14.38,75
1501,50.05,19,18,233.7,172.8,True,1.53,35
1502,50.08,2,15,339.0,173.0,True,14.41,76
1502,50.08,19,18,233.6,172.8,True,1.57,36
1503,50.12,2,15,339.3,173.1,True,14.45,77
1503,50.12,19,18,233.5,172.8,True,1.6,37
1504,50.15,2,15,339.3,173.3,True,14.48,78
1504,50.15,19,18,233.3,173.1,True,1.63,38
1505,50.18,2,15,339.5,173.4,True,14.51,79
1505,50.18,19,18,233.3,173.2,True,1.67,39
1506,50.22,1,15,370.9,169.6,True,0,0
1506,50.22,2,15,339.9,173.1,True,14.55,80
1506,50.22,19,18,233.1,173.4,True,1.7,40
1507,50.25,1,15,371.7,169.4,True,0.03,1
1507,50.25,2,15,340.4,173.2,True,14.58,81
1507,50.25,19,18,233.1,173.4,True,1.74,41
1508,50.28,1,15,371.2,169.4,True,0.07,2
1508,50.28,2,15,341.3,172.1,True,14.61,82
1508,50.28,19,18,233.0,173.2,True,1.77,42
1509,50.32,1,15,371.3,169.3,True,0.1,3
1509,50.32,2,15,342.9,172.1,True,14.65,83
1509,50.32,19,18,233.0,173.0,True,1.8,43
1510,50.35,1,15,371.6,169.3,True,0.13,4
1510,50.35,2,15,346.6,172.0,True,14.68,84
1510,50.35,19,18,233.0,172.8,True,1.84,44
1511,50.38,1,16,424.4,178.4,True,0,0
1511,50.38,2,17,296.9,170.2,True,13.51,154
1511,50.38,15,17,300.4,170.1,True,14.25,188
1511,50.38,19,18,232.9,172.6,True,1.87,45
1512,50.42,1,16,425.5,178.4,True,0.03,1
1512,50.42,2,17,297.8,170.1,True,13.55,155
1512,50.42,15,17,300.5,170.0,True,14.28,127
1512,50.42,19,18,232.8,172.4,True,1.9,46
1513,50.45,1,16,426.7,178.4,True,0.07,2
1513,50.45,2,17,298.8,170.1,True,13.58,156
1513,50.45,15,17,298.6,169.8,True,14.31,128
1513,50.45,19,18,232.7,172.2,True,1.94,47
1514,50.48,1,16,427.8,178.4,True,0.1,3
1514,50.48,2,17,299.7,170.0,True,13.61,157
1514,50.48,15,17,300.2,170.3,True,14.35,129
1514,50.48,18,17,299.4,157.2,True,0,0
1514,50.48,19,17,243.4,167.1,True,9.14,197
1515,50.52,1,16,429.0,178.4,True,0.13,4
1515,50.52,2,17,300.6,169.9,True,13.65,158
1515,50.52,15,17,301.2,170.1,True,14.38,130
1515,50.52,18,17,302.1,157.3,True,0.03,1
1515,50.52,19,17,243.5,166.8,True,9.18,198
1516,50.55,1,16,430.1,178.4,True,0.17,5
1517,50.58,1,16,431.2,178.4,True,0.2,6
1517,50.58,3,19,238.1,166.3,True,10.01,51
1518,50.62,1,16,432.4,178.4,True,0.23,7
1518,50.62,3,19,238.0,166.6,True,10.04,51
1519,50.65,3,19,237.7,166.5,True,10.08,51
1520,50.68,3,16,235.3,166.8,True,14.61,66
1520,50.68,21,16,235.6,175.0,True,0,0
1521,50.72,3,16,234.3,166.7,True,14.65,1
1521,50.72,21,16,234.6,174.9,True,0.03,1
1522,50.75,3,16,236.0,166.5,True,14.68,2
1522,50.75,21,16,236.3,174.9,True,0.07,2
1523,50.78,3,16,236.7,166.4,True,14.71,3
1523,50.78,21,16,237.1,174.8,True,0.1,3
1524,50.82,3,16,236.5,166.4,True,14.75,4
1524,50.82,21,16,236.7,175.0,True,0.13,4
1525,50.85,3,16,236.4,166.4,True,14.78,5
1525,50.85,21,16,236.6,175.0,True,0.17,5
1526,50.88,1,22,385.4,172.7,True,0,0
1526,50.88,2,22,365.5,179.3,True,0,0
1526,50.88,3,16,235.6,166.1,True,14.81,6
1526,50.88,15,22,358.7,178.6,True,0,0
1526,50.88,18,22,361.1,166.0,True,0,0
1526,50.88,21,16,236.0,172.1,True,0.2,6
1527,50.92,1,22,386.2,170.9,True,0.03,1
1527,50.92,2,22,366.6,177.8,True,0.03,1
1527,50.92,3,16,235.3,165.9,True,14.85,7
1527,50.92,15,22,359.0,177.0,True,0.03,1
1527,50.92,18,22,362.1,164.3,True,0.03,1
1527,50.92,21,16,235.9,170.7,True,0.23,7
1528,50.95,1,22,386.7,170.6,True,0.07,2
1528,50.95,2,22,367.5,177.6,True,0.07,2
1528,50.95,3,16,235.0,165.6,True,14.88,8
1528,50.95,15,22,359.1,176.7,True,0.07,2
1528,50.95,18,22,362.9,164.0,True,0.07,2
1528,50.95,21,16,235.8,170.2,True,0.27,8
1529,50.98,1,22,387.3,170.5,True,0.1,3
1529,50.98,2,22,368.5,177.8,True,0.1,3
1529,50.98,3,16,234.7,165.3,True,14.91,9
1529,50.98,15,22,359.7,176.9,True,0.1,3
1529,50.98,18,22,363.7,163.9,True,0.1,3
1529,50.98,21,16,235.8,169.9,True,0.3,9
1530,51.02,1,22,387.9,171.3,True,0.13,4
1530,51.02,2,22,369.5,178.8,True,0.13,4
1530,51.02,3,16,234.5,165.0,True,14.95,10
1530,51.02,15,22,360.2,178.0,True,0.13,4
1530,51.02,18,22,364.6,164.8,True,0.13,4
1530,51.02,21,16,235.8,169.8,True,0.33,10
1531,51.05,1,22,388.6,171.2,True,0.17,5
1531,51.05,2,22,370.6,178.9,True,0.17,5
1531,51.05,3,16,234.3,164.7,True,14.98,11
1531,51.05,15,22,359.7,177.7,True,0.17,5
1531,51.05,18,22,365.6,164.8,True,0.17,5
1531,51.05,21,16,235.7,170.0,True,0.37,11
1532,51.08,1,22,389.1,171.0,True,0.2,6
1532,51.08,2,22,371.5,178.9,True,0.2,6
1532,51.08,3,16,234.1,164.5,True,15.02,12
1532,51.08,15,22,359.0,175.7,True,0.2,6
1532,51.08,18,22,366.5,164.6,True,0.2,6
1532,51.08,21,16,235.7,170.1,True,0.4,12
1533,51.12,1,22,389.7,170.7,True,0.23,7
1533,51.12,2,22,372.5,178.9,True,0.23,7
1533,51.12,3,19,234.8,164.4,True,10.54,51
1533,51.12,15,22,358.8,173.4,True,0.23,7
1533,51.12,18,22,367.3,164.3,True,0.23,7
1533,51.12,21,19,236.6,170.4,True,0,0
1534,51.15,1,22,390.3,170.5,True,0.27,8
1534,51.15,2,22,373.5,178.8,True,0.27,8
1534,51.15,3,19,234.0,164.0,True,10.58,38
1534,51.15,15,22,358.9,172.4,True,0.27,8
1534,51.15,17,19,235.8,166.5,True,3.54,14
1534,51.15,18,22,378.6,173.6,True,0.27,8
1534,51.15,21,19,236.2,173.4,True,0.03,1
1535,51.18,1,22,390.8,170.2,True,0.3,9
1535,51.18,2,22,374.4,178.8,True,0.3,9
1535,51.18,15,22,359.6,175.7,True,0.3,9
1535,51.18,17,19,235.2,165.4,True,3.57,15
1535,51.18,18,22,380.1,174.0,True,0.3,9
1535,51.18,21,19,235.9,171.7,True,0.07,2
1536,51.22,1,22,391.4,170.0,True,0.33,10
1536,51.22,2,22,375.4,178.7,True,0.33,10
1536,51.22,15,22,359.9,176.0,True,0.33,10
1536,51.22,17,19,234.7,164.4,True,3.6,16
1536,51.22,18,22,381.7,174.4,True,0.33,10
1536,51.22,21,19,235.7,171.0,True,0.1,3
1537,51.25,1,22,392.0,169.7,True,0.37,11
1537,51.25,2,22,376.3,178.7,True,0.37,11
1537,51.25,15,22,360.2,173.3,True,0.37,11
1537,51.25,17,19,235.1,165.4,True,3.64,17
1537,51.25,18,22,383.2,174.9,True,0.37,11
1537,51.25,21,19,235.8,173.6,True,0.13,4
1538,51.28,1,22,392.0,167.3,True,0.4,12
1538,51.28,2,22,376.8,176.5,True,0.4,12
1538,51.28,15,22,362.7,172.8,True,0.4,12
1538,51.28,17,19,235.2,165.3,True,3.67,18
1538,51.28,18,22,384.3,173.1,True,0.4,12
1538,51.28,21,19,235.9,174.6,True,0.17,5
1539,51.32,1,22,392.5,165.4,True,0.43,13
1539,51.32,2,22,367.0,171.5,True,0.43,13
1539,51.32,17,19,235.3,165.3,True,3.7,19
1539,51.32,18,22,385.7,171.8,True,0.43,13
1539,51.32,21,19,236.1,174.8,True,0.2,6
1540,51.35,1,22,391.5,165.4,True,0.47,14
1540,51.35,2,15,355.5,166.0,True,15.68,85
1540,51.35,17,16,236.7,165.1,True,0,0
1540,51.35,18,22,385.7,172.6,True,0.47,14
1540,51.35,21,19,236.3,175.1,True,0.23,7
1541,51.38,1,22,392.6,164.8,True,0.5,15
1541,51.38,2,22,365.7,171.2,True,0.5,14
1541,51.38,15,22,368.8,170.8,True,0.5,13
1541,51.38,17,19,235.2,164.7,True,3.77,20
1541,51.38,18,22,387.7,172.6,True,0.5,15
1541,51.38,21,19,236.2,172.5,True,0.27,8
1542,51.42,1,22,393.4,164.7,True,0.53,16
1542,51.42,2,22,367.6,171.7,True,0.53,15
1542,51.42,15,22,370.3,170.9,True,0.53,14
1542,51.42,17,19,235.5,165.3,True,3.8,21
1542,51.42,18,22,389.5,173.2,True,0.53,16
1542,51.42,21,19,236.8,174.2,True,0.3,9
1543,51.45,1,22,393.5,164.6,True,0.57,17
1543,51.45,2,22,368.3,171.9,True,0.57,16
1543,51.45,15,22,372.9,171.7,True,0.57,15
1543,51.45,17,19,235.5,165.3,True,3.84,22
1543,51.45,18,22,390.6,173.8,True,0.57,17
1543,51.45,21,19,236.8,174.7,True,0.33,10
1544,51.48,1,22,394.1,164.4,True,0.6,18
1544,51.48,2,22,368.8,171.7,True,0.6,17
1544,51.48,15,22,374.4,171.8,True,0.6,16
1544,51.48,17,19,235.3,164.8,True,3.87,23
1544,51.48,18,22,392.2,174.3,True,0.6,18
1544,51.48,21,19,236.4,171.9,True,0.37,11
1545,51.52,1,22,394.4,164.3,True,0.63,19
1545,51.52,2,22,369.1,171.5,True,0.63,18
1545,51.52,15,22,375.6,172.0,True,0.63,17
1545,51.52,17,19,235.4,163.7,True,3.9,24
1545,51.52,18,22,393.5,174.8,True,0.63,19
1545,51.52,21,19,236.6,170.7,True,0.4,12
1546,51.55,1,22,395.2,163.8,True,0.67,20
1546,51.55,2,22,372.4,171.0,True,0.67,19
1546,51.55,15,22,377.3,171.7,True,0.67,18
1546,51.55,17,19,235.2,163.1,True,3.94,25
1546,51.55,18,22,395.3,175.0,True,0.67,20
1546,51.55,21,19,236.7,167.2,True,0.43,13
1547,51.58,1,22,395.6,164.5,True,0.7,21
1547,51.58,2,22,373.9,171.7,True,0.7,20
1547,51.58,15,22,378.7,172.8,True,0.7,19
1547,51.58,17,19,235.0,162.6,True,3.97,26
1547,51.58,18,22,396.7,176.4,True,0.7,21
1547,51.58,21,19,236.8,166.2,True,0.47,14
1548,51.62,1,22,396.3,164.7,True,0.73,22
1548,51.62,2,22,374.8,171.8,True,0.73,21
1548,51.62,15,22,380.2,173.2,True,0.73,20
1548,51.62,17,19,234.8,162.0,True,4.0,27
1548,51.62,18,22,398.3,177.2,True,0.73,22
1548,51.62,21,19,237.0,165.9,True,0.5,15
1549,51.65,1,22,396.8,164.4,True,0.77,23
1549,51.65,2,22,374.7,171.8,True,0.77,22
1549,51.65,15,22,381.7,173.2,True,0.77,21
1549,51.65,17,19,234.6,161.5,True,4.04,28
1549,51.65,18,22,399.8,177.6,True,0.77,23
1549,51.65,21,19,237.3,167.5,True,0.53,16
1550,51.69,1,22,397.4,163.8,True,0.8,24
1550,51.69,2,22,374.8,171.4,True,0.8,23
1550,51.69,15,22,383.2,172.9,True,0.8,22
1550,51.69,17,19,234.4,160.9,True,4.07,29
1550,51.69,18,22,401.4,177.7,True,0.8,24
1550,51.69,21,19,237.4,168.0,True,0.57,17
1551,51.72,1,22,398.4,163.4,True,0.83,25
1551,51.72,2,22,374.9,171.2,True,0.83,24
1551,51.72,15,22,385.1,172.8,True,0.83,23
1551,51.72,17,19,234.2,160.4,True,4.1,30
1551,51.72,18,22,403.4,178.0,True,0.83,25
1551,51.72,21,19,237.5,167.9,True,0.6,18
1552,51.75,1,22,398.9,163.0,True,0.87,26
1552,51.75,2,22,375.4,170.9,True,0.87,25
1552,51.75,15,22,386.5,172.8,True,0.87,24
1552,51.75,17,19,234.0,159.8,True,4.14,31
1552,51.75,18,22,404.9,178.3,True,0.87,26
1552,51.75,21,19,237.6,168.0,True,0.63,19
1553,51.79,1,22,399.3,162.8,True,0.9,27
1553,51.79,2,22,376.2,170.7,True,0.9,26
1553,51.79,15,22,387.8,172.8,True,0.9,25
1553,51.79,17,19,233.8,159.2,True,4.17,32
1553,51.79,18,22,406.2,178.7,True,0.9,27
1553,51.79,21,19,237.7,168.4,True,0.67,20
1554,51.82,1,22,399.1,162.8,True,0.93,28
1554,51.82,2,22,376.3,170.9,True,0.93,27
1554,51.82,15,22,388.5,173.1,True,0.93,26
1554,51.82,17,19,233.6,158.7,True,4.2,33
1554,51.82,18,22,407.0,179.3,True,0.93,28
1554,51.82,21,19,237.8,168.2,True,0.7,21
1555,51.85,1,22,399.5,162.5,True,0.97,29
1555,51.85,2,22,377.4,170.7,True,0.97,28
1555,51.85,15,22,389.9,173.1,True,0.97,27
1555,51.85,17,19,233.4,158.1,True,4.24,34
1555,51.85,18,22,408.4,179.7,True,0.97,29
1555,51.85,21,19,237.9,167.5,True,0.73,22
1556,51.89,1,22,400.0,162.2,True,1.0,30
1556,51.89,2,22,377.8,170.6,True,1.0,29
1556,51.89,15,22,391.3,173.1,True,1.0,28
1556,51.89,17,19,233.2,157.6,True,4.27,35
1556,51.89,18,22,409.8,180.2,True,1.0,30
1556,51.89,21,19,237.8,166.2,True,0.77,23
1557,51.92,1,22,400.4,162.0,True,1.03,31
1557,51.92,2,22,377.8,170.2,True,1.03,30
1557,51.92,15,22,392.6,173.2,True,1.03,29
1557,51.92,17,19,233.0,157.0,True,4.3,36
1557,51.92,18,22,411.3,180.6,True,1.03,31
1557,51.92,21,19,237.8,167.2,True,0.8,24
1558,51.95,1,22,400.9,161.7,True,1.07,32
1558,51.95,2,22,378.2,169.9,True,1.07,31
1558,51.95,15,22,394.0,173.2,True,1.07,30
1558,51.95,17,19,232.8,156.5,True,4.34,37
1558,51.95,18,22,412.7,181.0,True,1.07,32
1558,51.95,21,19,237.8,167.7,True,0.83,25
1559,51.99,1,22,401.3,161.5,True,1.1,33
1559,51.99,2,22,378.6,169.7,True,1.1,32
1559,51.99,15,22,395.4,173.3,True,1.1,31
1559,51.99,17,19,232.6,155.9,True,4.37,38
1559,51.99,18,22,414.1,181.4,True,1.1,33
1559,51.99,21,19,237.7,168.1,True,0.87,26
1560,52.02,1,22,401.8,161.2,True,1.13,34
1560,52.02,2,22,379.0,169.4,True,1.13,33
1560,52.02,15,22,396.7,173.3,True,1.13,32
1560,52.02,17,19,232.4,155.4,True,4.4,39
1560,52.02,18,22,415.5,181.8,True,1.13,34
1560,52.02,21,19,237.6,168.9,True,0.9,27
1561,52.05,1,22,402.2,160.9,True,1.17,35
1561,52.05,2,22,379.6,169.4,True,1.17,34
1561,52.05,15,22,398.1,173.3,True,1.17,33
1561,52.05,17,19,232.2,154.8,True,4.44,40
1561,52.05,18,22,417.0,182.2,True,1.17,35
1561,52.05,21,19,237.6,168.9,True,0.93,28
1562,52.09,1,22,402.7,160.7,True,1.2,36
1562,52.09,2,22,380.1,169.4,True,1.2,35
1562,52.09,15,22,399.5,173.4,True,1.2,34
1562,52.09,17,19,232.0,154.3,True,4.47,41
1562,52.09,18,22,418.4,182.6,True,1.2,36
1562,52.09,21,19,237.5,168.8,True,0.97,29
1563,52.12,1,22,403.1,160.4,True,1.23,37
1563,52.12,2,22,380.5,169.1,True,1.23,36
1563,52.12,15,22,400.8,173.4,True,1.23,35
1563,52.12,17,19,231.8,153.7,True,4.5,42
1563,52.12,18,22,419.8,183.1,True,1.23,37
1563,52.12,21,19,237.4,166.2,True,1.0,30
1564,52.15,1,22,403.6,160.2,True,1.27,38
1564,52.15,2,22,380.9,169.2,True,1.27,37
1564,52.15,15,22,402.2,173.4,True,1.27,36
1564,52.15,17,19,231.6,153.2,True,4.54,43
1564,52.15,18,22,421.3,183.5,True,1.27,38
1564,52.15,21,19,237.7,166.7,True,1.03,31
1565,52.19,1,22,404.1,159.9,True,1.3,39
1565,52.19,2,22,381.3,169.1,True,1.3,38
1565,52.19,15,22,403.6,173.5,True,1.3,37
1565,52.19,17,19,231.4,152.6,True,4.57,44
1565,52.19,18,22,422.7,183.9,True,1.3,39
1565,52.19,21,19,237.9,167.6,True,1.07,32
1566,52.22,1,22,404.5,159.6,True,1.33,40
1566,52.22,2,22,381.6,169.1,True,1.33,39
1566,52.22,15,22,404.9,173.5,True,1.33,38
1566,52.22,17,19,231.2,152.1,True,4.6,45
1566,52.22,18,22,424.1,184.3,True,1.33,40
1566,52.22,21,19,237.7,168.1,True,1.1,33
1567,52.25,1,22,405.0,159.4,True,1.37,41
1567,52.25,2,22,381.8,169.0,True,1.37,40
1567,52.25,15,22,406.3,173.5,True,1.37,39
1567,52.25,17,19,231.0,151.5,True,4.64,46
1567,52.25,18,22,425.5,184.7,True,1.37,41
1567,52.25,21,16,243.0,167.7,True,1.57,13
1568,52.29,1,22,405.4,159.1,True,1.4,42
1568,52.29,2,22,381.9,168.8,True,1.4,41
1568,52.29,15,22,407.7,173.6,True,1.4,40
1568,52.29,17,19,230.8,151.0,True,4.67,47
1568,52.29,18,22,427.0,185.1,True,1.4,42
1568,52.29,21,19,237.4,165.7,True,1.17,34
1569,52.32,1,22,407.8,159.6,True,1.43,43
1569,52.32,2,22,384.0,169.3,True,1.43,42
1569,52.32,15,22,411.0,174.3,True,1.43,41
1569,52.32,17,19,230.6,150.4,True,4.7,48
1569,52.32,18,22,430.4,186.3,True,1.43,43
1569,52.32,21,19,236.8,165.2,True,1.2,35
1570,52.35,1,22,408.4,159.4,True,1.47,44
1570,52.35,2,22,384.2,169.2,True,1.47,43
1570,52.35,15,22,412.5,174.4,True,1.47,42
1570,52.35,17,19,230.4,149.9,True,4.74,49
1570,52.35,18,22,431.9,186.7,True,1.47,44
1570,52.35,21,19,236.6,165.2,True,1.23,36
